The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
 (Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
 (Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.95it/s] (Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.05it/s] (Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 13.45it/s] (Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 14.51it/s] (Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 15.04it/s] (Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 15.41it/s] (Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 15.42it/s] (Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 15.11it/s] (Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.26it/s]
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702663.8208632, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702664.5054703, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702665.1948898, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702665.8807323, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702666.567895, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702667.2517302, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702667.9363017, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702668.6186547, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702669.3021579, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702669.98436, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702670.6731122, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702671.3561738, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702672.037567, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702672.7170234, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702673.3978648, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702674.0812945, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702674.7669947, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702675.4487755, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702676.130234, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702676.8117173, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702677.4924395, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702678.176313, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702678.8670642, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702679.5530694, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702680.2428384, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702680.934058, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702681.6217144, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702682.307628, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702682.9981873, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702683.6853786, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702684.376338, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702685.0687, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702685.7609353, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702686.4543607, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702687.1500711, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702687.8419845, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702688.5364234, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702689.224407, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702689.9143836, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702690.6051533, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702691.297518, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702691.986029, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702692.67578, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702693.3680944, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702694.112184, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.734375, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702694.1838439, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 2.962890625, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:00, 14.57it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 16.45it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 16.80it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 17.42it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 16.78it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 14.71it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 14.14it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.35it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.70it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702696.379957, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.216796875, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 11.87it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 12.53it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 13.13it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 13.68it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 13.58it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 12.56it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 12.23it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 11.93it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.47it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702698.8095636, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.248046875, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 11.67it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:01, 11.53it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 11.90it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 12.24it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 12.85it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 13.22it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:01<00:00, 12.95it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.23it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 12.37it/s]
{"stage": "sequential-module-completed", "pid": 3709002, "time": 1789702701.8142238, "cuda_visible_devices": "1", "allocated_gib": 0.685737133026123, "reserved_gib": 2.310546875, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.12.mlp.down_proj", "completed": 13, "total": 16, "selected_train_nll": 6.476279326822097, "elapsed_seconds": 669.477001435007}
{"stage": "sequential-round-fit", "pid": 3709002, "time": 1789702704.0753796, "cuda_visible_devices": "1", "allocated_gib": 2.989989757537842, "reserved_gib": 3.30078125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "fit_rows": 49152, "heldout_rows": 16384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702705.0739555, "cuda_visible_devices": "1", "allocated_gib": 4.958817958831787, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 128}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702705.7686434, "cuda_visible_devices": "1", "allocated_gib": 4.958817958831787, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 256}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702706.4608824, "cuda_visible_devices": "1", "allocated_gib": 4.958817958831787, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702707.2197506, "cuda_visible_devices": "1", "allocated_gib": 4.958817958831787, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 512}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702707.9128795, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 640}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702708.6019566, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 768}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702709.290449, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 896}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702709.9813619, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1024}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702710.673451, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1152}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702711.3613937, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1280}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702712.0565257, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1408}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702712.740904, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1536}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702713.4248927, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1664}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702714.110354, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1792}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702714.8121061, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 1920}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702715.6129277, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2048}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702716.3115256, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2176}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702717.005074, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2304}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702717.7010646, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2432}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702718.3955197, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702719.0919178, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702719.7843912, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702720.4782805, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702721.1707616, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702721.8653064, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702722.5561905, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702723.250157, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702723.9400554, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702724.657572, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3712}
